
Intensity Median Ch=18 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
16,,Surface,18,Image 1,1,26181,
1,,Surface,18,Image 1,1,26182,
2,,Surface,18,Image 1,1,26183,
4,,Surface,18,Image 1,1,26184,
4,,Surface,18,Image 1,1,26185,
4,,Surface,18,Image 1,1,26186,
4,,Surface,18,Image 1,1,26189,
8,,Surface,18,Image 1,1,26190,
4,,Surface,18,Image 1,1,26192,
2,,Surface,18,Image 1,1,26193,
4,,Surface,18,Image 1,1,26194,
4,,Surface,18,Image 1,1,26195,
2,,Surface,18,Image 1,1,26196,
2,,Surface,18,Image 1,1,26197,
1,,Surface,18,Image 1,1,26198,
4,,Surface,18,Image 1,1,26199,
2,,Surface,18,Image 1,1,26200,
1,,Surface,18,Image 1,1,26201,
4,,Surface,18,Image 1,1,26203,
4,,Surface,18,Image 1,1,26204,
1,,Surface,18,Image 1,1,26205,
4,,Surface,18,Image 1,1,26206,
2,,Surface,18,Image 1,1,26207,
2,,Surface,18,Image 1,1,26208,
2,,Surface,18,Image 1,1,26209,
2,,Surface,18,Image 1,1,26211,
2,,Surface,18,Image 1,1,26212,
4,,Surface,18,Image 1,1,26213,
2,,Surface,18,Image 1,1,26214,
2,,Surface,18,Image 1,1,26215,
2,,Surface,18,Image 1,1,26216,
1,,Surface,18,Image 1,1,26217,
2,,Surface,18,Image 1,1,26218,
1,,Surface,18,Image 1,1,26219,
4,,Surface,18,Image 1,1,26220,
4,,Surface,18,Image 1,1,26221,
4,,Surface,18,Image 1,1,26222,
4,,Surface,18,Image 1,1,26225,
2,,Surface,18,Image 1,1,26226,
4,,Surface,18,Image 1,1,26227,
4,,Surface,18,Image 1,1,26228,
2,,Surface,18,Image 1,1,26229,
2,,Surface,18,Image 1,1,26230,
8,,Surface,18,Image 1,1,26231,
2,,Surface,18,Image 1,1,26232,
2,,Surface,18,Image 1,1,26233,
8,,Surface,18,Image 1,1,26235,
8,,Surface,18,Image 1,1,26236,
2,,Surface,18,Image 1,1,26237,
2,,Surface,18,Image 1,1,26238,
8,,Surface,18,Image 1,1,26241,
1,,Surface,18,Image 1,1,26242,
4,,Surface,18,Image 1,1,26245,
4,,Surface,18,Image 1,1,26246,
2,,Surface,18,Image 1,1,26247,
4,,Surface,18,Image 1,1,26248,
306,,Surface,18,Image 1,1,26249,
2,,Surface,18,Image 1,1,26250,
1,,Surface,18,Image 1,1,26251,
2,,Surface,18,Image 1,1,26252,
2,,Surface,18,Image 1,1,26253,
2,,Surface,18,Image 1,1,26254,
2,,Surface,18,Image 1,1,26255,
1,,Surface,18,Image 1,1,26256,
1,,Surface,18,Image 1,1,26258,
2,,Surface,18,Image 1,1,26259,
70,,Surface,18,Image 1,1,26260,
2,,Surface,18,Image 1,1,26261,
1,,Surface,18,Image 1,1,26262,
1,,Surface,18,Image 1,1,26263,
4,,Surface,18,Image 1,1,26264,
2,,Surface,18,Image 1,1,26265,
1,,Surface,18,Image 1,1,26266,
